dni_personal,numero_cabina,fecha,horario
91391592,C0468,2025-08-01,mañana
24021781,C0469,2025-08-01,mañana
95457454,C0470,2025-08-01,mañana
17992092,C0471,2025-08-01,mañana
96496607,C0472,2025-08-01,mañana
43296048,C0473,2025-08-01,mañana
42257894,C0474,2025-08-01,mañana
33881552,C0475,2025-08-01,mañana
91846768,C0476,2025-08-01,mañana
84798445,C0477,2025-08-01,mañana
61405658,C0478,2025-08-01,mañana
38643895,C0479,2025-08-01,mañana
78714563,C0480,2025-08-01,mañana
33595700,C0481,2025-08-01,mañana
42071819,C0482,2025-08-01,mañana
69170883,C0483,2025-08-01,mañana
93054637,C0484,2025-08-01,mañana
84817757,C0485,2025-08-01,mañana
40690578,C0486,2025-08-01,mañana
56918863,C0487,2025-08-01,mañana
25794275,C0488,2025-08-01,mañana
45446521,C0489,2025-08-01,mañana
97962533,C0490,2025-08-01,mañana
10230346,C0491,2025-08-01,mañana
49500942,C0492,2025-08-01,mañana
47132807,C0493,2025-08-01,mañana
84869078,C0494,2025-08-01,mañana
70429404,C0495,2025-08-01,mañana
36873635,C0496,2025-08-01,mañana
89792786,C0497,2025-08-01,mañana
81360322,C0498,2025-08-01,mañana
62053957,C0499,2025-08-01,mañana
66767200,C0500,2025-08-01,mañana
69103204,C0501,2025-08-01,mañana
78786045,C0502,2025-08-01,mañana
84812544,C0503,2025-08-01,mañana
65059740,C0504,2025-08-01,mañana
88242300,C0505,2025-08-01,mañana
31258622,C0506,2025-08-01,mañana
79838351,C0507,2025-08-01,mañana
71192428,C0508,2025-08-01,mañana
64247414,C0509,2025-08-01,mañana
25863905,C0510,2025-08-01,mañana
47458727,C0511,2025-08-01,mañana
44763552,C0512,2025-08-01,mañana
51408410,C0513,2025-08-01,mañana
45278876,C0514,2025-08-01,mañana
16376377,C0515,2025-08-01,mañana
98302578,C0516,2025-08-01,mañana
96714354,C0517,2025-08-01,mañana
31029867,C0518,2025-08-01,mañana
75092913,C0519,2025-08-01,mañana
33059021,C0520,2025-08-01,mañana
69879978,C0521,2025-08-01,mañana
25464911,C0522,2025-08-01,mañana
88278725,C0523,2025-08-01,mañana
54465439,C0524,2025-08-01,mañana
91437352,C0525,2025-08-01,mañana
55694545,C0526,2025-08-01,mañana
96654810,C0527,2025-08-01,mañana
34023424,C0528,2025-08-01,mañana
58051471,C0529,2025-08-01,mañana
27416472,C0530,2025-08-01,mañana
70774789,C0531,2025-08-01,mañana
90008095,C0532,2025-08-01,mañana
31962719,C0533,2025-08-01,mañana
30208449,C0534,2025-08-01,mañana
89417732,C0535,2025-08-01,mañana
78733875,C0536,2025-08-01,mañana
93794677,C0537,2025-08-01,mañana
24129962,C0538,2025-08-01,mañana
90632117,C0539,2025-08-01,mañana
84037185,C0540,2025-08-01,mañana
37352729,C0541,2025-08-01,mañana
14676929,C0542,2025-08-01,mañana
79769544,C0543,2025-08-01,mañana
99678622,C0544,2025-08-01,mañana
75245140,C0545,2025-08-01,mañana
30937980,C0546,2025-08-01,mañana
84202531,C0547,2025-08-01,mañana
94415477,C0548,2025-08-01,mañana
97684480,C0549,2025-08-01,mañana
91094670,C0550,2025-08-01,mañana
10706450,C0551,2025-08-01,mañana
51651782,C0552,2025-08-01,mañana
34145307,C0553,2025-08-01,mañana
53846242,C0554,2025-08-01,mañana
75535717,C0555,2025-08-01,mañana
94033538,C0556,2025-08-01,mañana
51359523,C0557,2025-08-01,mañana
42292583,C0558,2025-08-01,mañana
26759091,C0559,2025-08-01,mañana
25261443,C0560,2025-08-01,mañana
43817467,C0561,2025-08-01,mañana
27147586,C0562,2025-08-01,mañana
32401394,C0563,2025-08-01,mañana
56990351,C0564,2025-08-01,mañana
72095102,C0565,2025-08-01,mañana
66555272,C0566,2025-08-01,mañana
39103092,C0567,2025-08-01,mañana
96897803,C0568,2025-08-01,mañana
76927267,C0569,2025-08-01,mañana
89442229,C0570,2025-08-01,mañana
34540697,C0571,2025-08-01,mañana
82915817,C0572,2025-08-01,mañana
87551775,C0573,2025-08-01,mañana
30079615,C0574,2025-08-01,mañana
65605350,C0575,2025-08-01,mañana
14260374,C0576,2025-08-01,mañana
47720264,C0577,2025-08-01,mañana
88697008,C0578,2025-08-01,mañana
16379432,C0579,2025-08-01,mañana
84043100,C0580,2025-08-01,mañana
25827022,C0581,2025-08-01,mañana
65742417,C0582,2025-08-01,mañana
39101037,C0583,2025-08-01,mañana
94256334,C0584,2025-08-01,mañana
59943658,C0585,2025-08-01,mañana
82383602,C0586,2025-08-01,mañana
55975987,C0587,2025-08-01,mañana
36846419,C0588,2025-08-01,mañana
88134672,C0589,2025-08-01,mañana
66621249,C0590,2025-08-01,mañana
47779515,C0591,2025-08-01,mañana
28118787,C0592,2025-08-01,mañana
54389873,C0593,2025-08-01,mañana
23245038,C0594,2025-08-01,mañana
64680676,C0595,2025-08-01,mañana
24452652,C0596,2025-08-01,mañana
65036883,C0597,2025-08-01,mañana
63886538,C0598,2025-08-01,mañana
76913312,C0599,2025-08-01,mañana
57583747,C0600,2025-08-01,mañana
49331514,C0601,2025-08-01,mañana
63317469,C0602,2025-08-01,mañana
52202777,C0603,2025-08-01,mañana
22640994,C0604,2025-08-01,mañana
11315693,C0605,2025-08-01,mañana
49634796,C0606,2025-08-01,mañana
47202137,C0607,2025-08-01,mañana
92760281,C0608,2025-08-01,mañana
58043399,C0609,2025-08-01,mañana
75161199,C0610,2025-08-01,mañana
91929329,C0611,2025-08-01,mañana
88725150,C0612,2025-08-01,mañana
73636039,C0613,2025-08-01,mañana
45333787,C0614,2025-08-01,mañana
23842494,C0615,2025-08-01,mañana
52362026,C0616,2025-08-01,mañana
16154992,C0617,2025-08-01,mañana
97668005,C0618,2025-08-01,mañana
77419266,C0619,2025-08-01,mañana
37537072,C0620,2025-08-01,mañana
55079107,C0621,2025-08-01,mañana
43280864,C0622,2025-08-01,mañana
29862080,C0623,2025-08-01,mañana
19066680,C0624,2025-08-01,mañana
76626761,C0625,2025-08-01,mañana
35423396,C0626,2025-08-01,mañana
56649583,C0627,2025-08-01,mañana
67835934,C0628,2025-08-01,mañana
26036968,C0629,2025-08-01,mañana
90253704,C0630,2025-08-01,mañana
60929885,C0631,2025-08-01,mañana
23164170,C0632,2025-08-01,mañana
12053758,C0633,2025-08-01,mañana
68496632,C0634,2025-08-01,mañana
78471072,C0635,2025-08-01,mañana
75626758,C0636,2025-08-01,mañana
91679152,C0637,2025-08-01,mañana
50302622,C0638,2025-08-01,mañana
26986324,C0639,2025-08-01,mañana
60180104,C0640,2025-08-01,mañana
32994088,C0641,2025-08-01,mañana
61426632,C0642,2025-08-01,mañana
68880233,C0643,2025-08-01,mañana
68123435,C0644,2025-08-01,mañana
73837826,C0645,2025-08-01,mañana
84215029,C0646,2025-08-01,mañana
44119871,C0647,2025-08-01,mañana
48262804,C0648,2025-08-01,mañana
41683572,C0649,2025-08-01,mañana
84680283,C0650,2025-08-01,mañana
16011597,C0651,2025-08-01,mañana
88541989,C0652,2025-08-01,mañana
28342258,C0653,2025-08-01,mañana
46261763,C0654,2025-08-01,mañana
86437681,C0655,2025-08-01,mañana
35828180,C0656,2025-08-01,mañana
49623683,C0657,2025-08-01,mañana
21877186,C0658,2025-08-01,mañana
70868441,C0659,2025-08-01,mañana
11402711,C0660,2025-08-01,mañana
58331223,C0661,2025-08-01,mañana
29186872,C0662,2025-08-01,mañana
77523550,C0663,2025-08-01,mañana
59695186,C0664,2025-08-01,mañana
31151522,C0665,2025-08-01,mañana
66236590,C0666,2025-08-01,mañana
23136265,C0667,2025-08-01,mañana
62720524,C0668,2025-08-01,mañana
86300301,C0669,2025-08-01,mañana
96050192,C0670,2025-08-01,mañana
21172493,C0671,2025-08-01,mañana
14159171,C0672,2025-08-01,mañana
46842244,C0673,2025-08-01,mañana
49577867,C0674,2025-08-01,mañana
90841985,C0675,2025-08-01,mañana
19745455,C0676,2025-08-01,mañana
29936163,C0677,2025-08-01,mañana
74255804,C0678,2025-08-01,mañana
61776524,C0679,2025-08-01,mañana
49703044,C0680,2025-08-01,mañana
37871580,C0681,2025-08-01,mañana
55429716,C0682,2025-08-01,mañana
53250781,C0683,2025-08-01,mañana
27345140,C0684,2025-08-01,mañana
17828739,C0685,2025-08-01,mañana
62891561,C0686,2025-08-01,mañana
44944791,C0687,2025-08-01,mañana
78353967,C0688,2025-08-01,mañana
80576019,C0689,2025-08-01,mañana
41293837,C0690,2025-08-01,mañana
66308566,C0691,2025-08-01,mañana
67220752,C0692,2025-08-01,mañana
72175920,C0693,2025-08-01,mañana
78888822,C0694,2025-08-01,mañana
82430033,C0695,2025-08-01,mañana
30391154,C0696,2025-08-01,mañana
27860450,C0697,2025-08-01,mañana
35307003,C0698,2025-08-01,mañana
97463637,C0699,2025-08-01,mañana
71714410,C0700,2025-08-01,mañana
33611349,C0701,2025-08-01,mañana
83097420,C0702,2025-08-01,mañana
19664013,C0703,2025-08-01,mañana
56279057,C0704,2025-08-01,mañana
45272604,C0705,2025-08-01,mañana
59534349,C0706,2025-08-01,mañana
37934769,C0707,2025-08-01,mañana
87266767,C0708,2025-08-01,mañana
26865908,C0709,2025-08-01,mañana
36001907,C0710,2025-08-01,mañana
99683869,C0711,2025-08-01,mañana
48193541,C0712,2025-08-01,mañana
37306489,C0713,2025-08-01,mañana
76663191,C0714,2025-08-01,mañana
52291035,C0715,2025-08-01,mañana
57043445,C0716,2025-08-01,mañana
50401102,C0717,2025-08-01,mañana
46687755,C0718,2025-08-01,mañana
74158878,C0719,2025-08-01,mañana
94415207,C0720,2025-08-01,mañana
11113127,C0721,2025-08-01,mañana
84449945,C0722,2025-08-01,mañana
88218899,C0723,2025-08-01,mañana
75023347,C0724,2025-08-01,mañana
85586362,C0725,2025-08-01,mañana
63405014,C0726,2025-08-01,mañana
82726370,C0727,2025-08-01,mañana
19317610,C0728,2025-08-01,mañana
94256352,C0729,2025-08-01,mañana
10970139,C0730,2025-08-01,mañana
22170987,C0731,2025-08-01,mañana
41083782,C0732,2025-08-01,mañana
89124862,C0733,2025-08-01,mañana
88925222,C0734,2025-08-01,mañana
95435722,C0735,2025-08-01,mañana
75750249,C0736,2025-08-01,mañana
65778457,C0737,2025-08-01,mañana
74387542,C0738,2025-08-01,mañana
66207634,C0739,2025-08-01,mañana
85296854,C0740,2025-08-01,mañana
89886434,C0741,2025-08-01,mañana
65736663,C0742,2025-08-01,mañana
73194370,C0743,2025-08-01,mañana
61067431,C0744,2025-08-01,mañana
79853797,C0745,2025-08-01,mañana
80624361,C0746,2025-08-01,mañana
17569403,C0747,2025-08-01,mañana
81908325,C0748,2025-08-01,mañana
64137022,C0749,2025-08-01,mañana
58931642,C0750,2025-08-01,mañana
30235941,C0751,2025-08-01,mañana
55555659,C0752,2025-08-01,mañana
97984031,C0753,2025-08-01,mañana
38604942,C0754,2025-08-01,mañana
40271624,C0755,2025-08-01,mañana
33242467,C0756,2025-08-01,mañana
75190660,C0757,2025-08-01,mañana
21126669,C0758,2025-08-01,mañana
15583414,C0759,2025-08-01,mañana
97475143,C0760,2025-08-01,mañana
14879382,C0761,2025-08-01,mañana
34376284,C0762,2025-08-01,mañana
89728362,C0763,2025-08-01,mañana
91442697,C0764,2025-08-01,mañana
71645078,C0765,2025-08-01,mañana
49703425,C0766,2025-08-01,mañana
57218998,C0767,2025-08-01,mañana
76486532,C0768,2025-08-01,mañana
97365858,C0769,2025-08-01,mañana
26018492,C0770,2025-08-01,mañana
87109913,C0771,2025-08-01,mañana
61677812,C0772,2025-08-01,mañana
20476795,C0773,2025-08-01,mañana
52176477,C0774,2025-08-01,mañana
30993052,C0775,2025-08-01,mañana
12647980,C0776,2025-08-01,mañana
38351063,C0777,2025-08-01,mañana
35346604,C0778,2025-08-01,mañana
13406636,C0779,2025-08-01,mañana
85768636,C0780,2025-08-01,mañana
63473837,C0781,2025-08-01,mañana
55851381,C0782,2025-08-01,mañana
59516898,C0783,2025-08-01,mañana
48161672,C0784,2025-08-01,mañana
92419749,C0785,2025-08-01,mañana
91659258,C0786,2025-08-01,mañana
47316815,C0787,2025-08-01,mañana
73535832,C0788,2025-08-01,mañana
23191474,C0789,2025-08-01,mañana
96426400,C0790,2025-08-01,mañana
66939008,C0791,2025-08-01,mañana
34386143,C0792,2025-08-01,mañana
91606855,C0793,2025-08-01,mañana
22592099,C0794,2025-08-01,mañana
28013191,C0795,2025-08-01,mañana
93328319,C0796,2025-08-01,mañana
39773732,C0797,2025-08-01,mañana
98968263,C0798,2025-08-01,mañana
12436369,C0799,2025-08-01,mañana
75968576,C0800,2025-08-01,mañana
34421109,C0801,2025-08-01,mañana
18803177,C0802,2025-08-01,mañana
62177934,C0803,2025-08-01,mañana
45482568,C0804,2025-08-01,mañana
50404511,C0805,2025-08-01,mañana
53400358,C0806,2025-08-01,mañana
35279378,C0807,2025-08-01,mañana
12392788,C0808,2025-08-01,mañana
60874834,C0809,2025-08-01,mañana
25403555,C0810,2025-08-01,mañana
82891563,C0811,2025-08-01,mañana
72582174,C0812,2025-08-01,mañana
38924669,C0813,2025-08-01,mañana
91453214,C0814,2025-08-01,mañana
27629306,C0815,2025-08-01,mañana
84403687,C0816,2025-08-01,mañana
15276454,C0817,2025-08-01,mañana
22879637,C0818,2025-08-01,mañana
55046342,C0819,2025-08-01,mañana
67789771,C0820,2025-08-01,mañana
11965986,C0821,2025-08-01,mañana
68007155,C0822,2025-08-01,mañana
64912908,C0823,2025-08-01,mañana
59236926,C0824,2025-08-01,mañana
95796850,C0825,2025-08-01,mañana
36794589,C0826,2025-08-01,mañana
12374652,C0827,2025-08-01,mañana
55233285,C0828,2025-08-01,mañana
48861974,C0829,2025-08-01,mañana
44784063,C0830,2025-08-01,mañana
65462223,C0831,2025-08-01,mañana
60180104,C0832,2025-08-01,mañana
52675566,C0833,2025-08-01,mañana
67543998,C0834,2025-08-01,mañana
50643757,C0835,2025-08-01,mañana
32461232,C0836,2025-08-01,mañana
46716337,C0837,2025-08-01,mañana
59138295,C0838,2025-08-01,mañana
65684299,C0839,2025-08-01,mañana
22939638,C0840,2025-08-01,mañana
35648091,C0841,2025-08-01,mañana
65694037,C0842,2025-08-01,mañana
22798556,C0843,2025-08-01,mañana
17564565,C0844,2025-08-01,mañana
39489426,C0845,2025-08-01,mañana
13623469,C0846,2025-08-01,mañana
60781380,C0847,2025-08-01,mañana
60702777,C0848,2025-08-01,mañana
68381559,C0849,2025-08-01,mañana
86584541,C0850,2025-08-01,mañana
80317514,C0851,2025-08-01,mañana
55583465,C0852,2025-08-01,mañana
79797062,C0853,2025-08-01,mañana
22626398,C0854,2025-08-01,mañana
87538010,C0855,2025-08-01,mañana
26467946,C0856,2025-08-01,mañana
14514393,C0857,2025-08-01,mañana
24435711,C0858,2025-08-01,mañana
22747796,C0859,2025-08-01,mañana
89997660,C0860,2025-08-01,mañana
62726698,C0861,2025-08-01,mañana
96624106,C0862,2025-08-01,mañana
34506895,C0863,2025-08-01,mañana
79934565,C0864,2025-08-01,mañana
48597973,C0865,2025-08-01,mañana
51346867,C0866,2025-08-01,mañana
49408052,C0867,2025-08-01,mañana
37969972,C0868,2025-08-01,mañana
66161869,C0869,2025-08-01,mañana
37939872,C0870,2025-08-01,mañana
69786761,C0871,2025-08-01,mañana
84809293,C0872,2025-08-01,mañana
96705353,C0873,2025-08-01,mañana
77377555,C0874,2025-08-01,mañana
82966938,C0875,2025-08-01,mañana
30451464,C0876,2025-08-01,mañana
95938439,C0877,2025-08-01,mañana
35571972,C0878,2025-08-01,mañana
61022032,C0879,2025-08-01,mañana
93740336,C0880,2025-08-01,mañana
26036295,C0881,2025-08-01,mañana
58373004,C0882,2025-08-01,mañana
55259584,C0883,2025-08-01,mañana
89995919,C0884,2025-08-01,mañana
11137757,C0885,2025-08-01,mañana
79797062,C0886,2025-08-01,mañana
76830611,C0887,2025-08-01,mañana
54127546,C0888,2025-08-01,mañana
25863091,C0889,2025-08-01,mañana
17921614,C0890,2025-08-01,mañana
10699104,C0891,2025-08-01,mañana
21181128,C0892,2025-08-01,mañana
12818220,C0893,2025-08-01,mañana
87805311,C0894,2025-08-01,mañana
68205548,C0895,2025-08-01,mañana
82716071,C0896,2025-08-01,mañana
73613400,C0897,2025-08-01,mañana
58152196,C0898,2025-08-01,mañana
77841439,C0899,2025-08-01,mañana
48488044,C0900,2025-08-01,mañana
38119801,C0901,2025-08-01,mañana
40755925,C0902,2025-08-01,mañana
58895558,C0903,2025-08-01,mañana
54687134,C0904,2025-08-01,mañana
80811560,C0905,2025-08-01,mañana
61299180,C0906,2025-08-01,mañana
87592158,C0907,2025-08-01,mañana
42739637,C0908,2025-08-01,mañana
47005710,C0909,2025-08-01,mañana
29576092,C0910,2025-08-01,mañana
28321518,C0911,2025-08-01,mañana
58333601,C0912,2025-08-01,mañana
41482924,C0913,2025-08-01,mañana
44693844,C0914,2025-08-01,mañana
91886400,C0915,2025-08-01,mañana
34819041,C0916,2025-08-01,mañana
38216252,C0917,2025-08-01,mañana
71402797,C0918,2025-08-01,mañana
18944297,C0919,2025-08-01,mañana
85420864,C0920,2025-08-01,mañana
84369541,C0921,2025-08-01,mañana
35043215,C0922,2025-08-01,mañana
49973722,C0923,2025-08-01,mañana
41614094,C0924,2025-08-01,mañana
82946023,C0925,2025-08-01,mañana
57835772,C0926,2025-08-01,mañana
94317420,C0927,2025-08-01,mañana
46186880,C0928,2025-08-01,mañana
54269370,C0929,2025-08-01,mañana
73020522,C0930,2025-08-01,mañana
76396260,C0931,2025-08-01,mañana
41967607,C0932,2025-08-01,mañana
34146726,C0933,2025-08-01,mañana
80563622,C0934,2025-08-01,mañana
51161117,C0935,2025-08-01,mañana
89027410,C0936,2025-08-01,mañana
68050534,C0937,2025-08-01,mañana
90234580,C0938,2025-08-01,mañana
66657677,C0939,2025-08-01,mañana
64167053,C0940,2025-08-01,mañana
68497900,C0941,2025-08-01,mañana
57274847,C0942,2025-08-01,mañana
83056648,C0943,2025-08-01,mañana
89742267,C0944,2025-08-01,mañana
62364545,C0945,2025-08-01,mañana
31361053,C0946,2025-08-01,mañana
31771342,C0947,2025-08-01,mañana
59450258,C0948,2025-08-01,mañana
74987694,C0949,2025-08-01,mañana
24274846,C0950,2025-08-01,mañana
22361971,C0951,2025-08-01,mañana
28402145,C0952,2025-08-01,mañana
32436061,C0953,2025-08-01,mañana
54957597,C0954,2025-08-01,mañana
83594672,C0955,2025-08-01,mañana
56215210,C0956,2025-08-01,mañana
21594675,C0957,2025-08-01,mañana
90190636,C0958,2025-08-01,mañana
80931614,C0959,2025-08-01,mañana
28637324,C0960,2025-08-01,mañana
70026505,C0961,2025-08-01,mañana
86917063,C0962,2025-08-01,mañana
33839213,C0963,2025-08-01,mañana
49761818,C0964,2025-08-01,mañana
71199764,C0965,2025-08-01,mañana
10375976,C0966,2025-08-01,mañana
90528163,C0967,2025-08-01,mañana
24775716,C0968,2025-08-01,mañana
18693488,C0969,2025-08-01,mañana
61705175,C0970,2025-08-01,mañana
49402518,C0971,2025-08-01,mañana
81798328,C0972,2025-08-01,mañana
98227509,C0973,2025-08-01,mañana
63025388,C0974,2025-08-01,mañana
13736043,C0975,2025-08-01,mañana
57894083,C0976,2025-08-01,mañana
18001273,C0977,2025-08-01,mañana
19205799,C0978,2025-08-01,mañana
94115485,C0979,2025-08-01,mañana
23360700,C0980,2025-08-01,mañana
89166609,C0981,2025-08-01,mañana
53372639,C0982,2025-08-01,mañana
20198852,C0983,2025-08-01,mañana
65733455,C0984,2025-08-01,mañana
46234349,C0985,2025-08-01,mañana
10818760,C0986,2025-08-01,mañana
27660613,C0987,2025-08-01,mañana
94759273,C0988,2025-08-01,mañana
99977369,C0989,2025-08-01,mañana
75814207,C0990,2025-08-01,mañana
54115027,C0991,2025-08-01,mañana
34736416,C0992,2025-08-01,mañana
12647096,C0993,2025-08-01,mañana
20623622,C0994,2025-08-01,mañana
97087018,C0995,2025-08-01,mañana
61931755,C0996,2025-08-01,mañana
12319437,C0997,2025-08-01,mañana
79172915,C0998,2025-08-01,mañana
19667514,C0999,2025-08-01,mañana
94429518,C1000,2025-08-01,mañana
36080885,C0001,2025-08-01,tarde
97914205,C0002,2025-08-01,tarde
70080848,C0003,2025-08-01,tarde
15169058,C0004,2025-08-01,tarde
13375808,C0005,2025-08-01,tarde
19760993,C0006,2025-08-01,tarde
30657511,C0007,2025-08-01,tarde
64122844,C0008,2025-08-01,tarde
94378842,C0009,2025-08-01,tarde
28107588,C0010,2025-08-01,tarde
88272255,C0011,2025-08-01,tarde
33017847,C0012,2025-08-01,tarde
47982403,C0013,2025-08-01,tarde
12348522,C0014,2025-08-01,tarde
79405433,C0015,2025-08-01,tarde
12976390,C0016,2025-08-01,tarde
77166498,C0017,2025-08-01,tarde
69405918,C0018,2025-08-01,tarde
85590188,C0019,2025-08-01,tarde
51895647,C0020,2025-08-01,tarde
52877599,C0021,2025-08-01,tarde
68086963,C0022,2025-08-01,tarde
48906216,C0023,2025-08-01,tarde
69658494,C0024,2025-08-01,tarde
66007718,C0025,2025-08-01,tarde
71288812,C0026,2025-08-01,tarde
68164762,C0027,2025-08-01,tarde
58149682,C0028,2025-08-01,tarde
94641436,C0029,2025-08-01,tarde
31131286,C0030,2025-08-01,tarde
25976781,C0031,2025-08-01,tarde
23389398,C0032,2025-08-01,tarde
36307103,C0033,2025-08-01,tarde
60277407,C0034,2025-08-01,tarde
75813370,C0035,2025-08-01,tarde
82453682,C0036,2025-08-01,tarde
22843149,C0037,2025-08-01,tarde
34508045,C0038,2025-08-01,tarde
33747981,C0039,2025-08-01,tarde
82116553,C0040,2025-08-01,tarde
70517710,C0041,2025-08-01,tarde
52282118,C0042,2025-08-01,tarde
28879026,C0043,2025-08-01,tarde
69058253,C0044,2025-08-01,tarde
94663023,C0045,2025-08-01,tarde
42960373,C0046,2025-08-01,tarde
18392711,C0047,2025-08-01,tarde
64602726,C0048,2025-08-01,tarde
38568088,C0049,2025-08-01,tarde
97192766,C0050,2025-08-01,tarde
88018480,C0051,2025-08-01,tarde
77784361,C0052,2025-08-01,tarde
29837326,C0053,2025-08-01,tarde
83441945,C0054,2025-08-01,tarde
68635287,C0055,2025-08-01,tarde
95703009,C0056,2025-08-01,tarde
39545509,C0057,2025-08-01,tarde
19056698,C0058,2025-08-01,tarde
88202015,C0059,2025-08-01,tarde
10212105,C0060,2025-08-01,tarde
29031866,C0061,2025-08-01,tarde
71403591,C0062,2025-08-01,tarde
27691687,C0063,2025-08-01,tarde
25741183,C0064,2025-08-01,tarde
28983776,C0065,2025-08-01,tarde
14618100,C0066,2025-08-01,tarde
39670464,C0067,2025-08-01,tarde
93218368,C0068,2025-08-01,tarde
75250927,C0069,2025-08-01,tarde
50616708,C0070,2025-08-01,tarde
39948135,C0071,2025-08-01,tarde
83607328,C0072,2025-08-01,tarde
66300043,C0073,2025-08-01,tarde
30641515,C0074,2025-08-01,tarde
49315231,C0075,2025-08-01,tarde
42713206,C0076,2025-08-01,tarde
15057251,C0077,2025-08-01,tarde
67071901,C0078,2025-08-01,tarde
60260170,C0079,2025-08-01,tarde
78012881,C0080,2025-08-01,tarde
99711529,C0081,2025-08-01,tarde
20464506,C0082,2025-08-01,tarde
29698031,C0083,2025-08-01,tarde
62163604,C0084,2025-08-01,tarde
65167058,C0085,2025-08-01,tarde
43855347,C0086,2025-08-01,tarde
57138503,C0087,2025-08-01,tarde
74916504,C0088,2025-08-01,tarde
48199525,C0089,2025-08-01,tarde
15535913,C0090,2025-08-01,tarde
69106449,C0091,2025-08-01,tarde
64597843,C0092,2025-08-01,tarde
65198719,C0093,2025-08-01,tarde
44925293,C0094,2025-08-01,tarde
42936841,C0095,2025-08-01,tarde
60232509,C0096,2025-08-01,tarde
50301488,C0097,2025-08-01,tarde
63377223,C0098,2025-08-01,tarde
36447581,C0099,2025-08-01,tarde
77651411,C0100,2025-08-01,tarde
30973721,C0101,2025-08-01,tarde
89529528,C0102,2025-08-01,tarde
22509064,C0103,2025-08-01,tarde
78491458,C0104,2025-08-01,tarde
69515302,C0105,2025-08-01,tarde
95644135,C0106,2025-08-01,tarde
11959554,C0107,2025-08-01,tarde
88106457,C0108,2025-08-01,tarde
20034866,C0109,2025-08-01,tarde
47947478,C0110,2025-08-01,tarde
66504819,C0111,2025-08-01,tarde
78897493,C0112,2025-08-01,tarde
14524850,C0113,2025-08-01,tarde
75383142,C0114,2025-08-01,tarde
23892540,C0115,2025-08-01,tarde
98508881,C0116,2025-08-01,tarde
94254469,C0117,2025-08-01,tarde
27691687,C0118,2025-08-01,tarde
72529844,C0119,2025-08-01,tarde
75210475,C0120,2025-08-01,tarde
81981744,C0121,2025-08-01,tarde
46291608,C0122,2025-08-01,tarde
10793000,C0123,2025-08-01,tarde
93321357,C0124,2025-08-01,tarde
63100640,C0125,2025-08-01,tarde
40638347,C0126,2025-08-01,tarde
37781241,C0127,2025-08-01,tarde
28694551,C0128,2025-08-01,tarde
59298077,C0129,2025-08-01,tarde
54930283,C0130,2025-08-01,tarde
81761092,C0131,2025-08-01,tarde
36470408,C0132,2025-08-01,tarde
99738119,C0133,2025-08-01,tarde
22965768,C0134,2025-08-01,tarde
16159375,C0135,2025-08-01,tarde
94112930,C0136,2025-08-01,tarde
18842461,C0137,2025-08-01,tarde
83407252,C0138,2025-08-01,tarde
42771404,C0139,2025-08-01,tarde
41530551,C0140,2025-08-01,tarde
27679797,C0141,2025-08-01,tarde
99970217,C0142,2025-08-01,tarde
22453942,C0143,2025-08-01,tarde
58248879,C0144,2025-08-01,tarde
12960774,C0145,2025-08-01,tarde
76094311,C0146,2025-08-01,tarde
45437820,C0147,2025-08-01,tarde
36320432,C0148,2025-08-01,tarde
59395174,C0149,2025-08-01,tarde
68139686,C0150,2025-08-01,tarde
35628185,C0151,2025-08-01,tarde
11064528,C0152,2025-08-01,tarde
89378406,C0153,2025-08-01,tarde
78085155,C0154,2025-08-01,tarde
11704741,C0155,2025-08-01,tarde
30386050,C0156,2025-08-01,tarde
57411826,C0157,2025-08-01,tarde
45205979,C0158,2025-08-01,tarde
93179617,C0159,2025-08-01,tarde
87977409,C0160,2025-08-01,tarde
71649316,C0161,2025-08-01,tarde
16827609,C0162,2025-08-01,tarde
67107206,C0163,2025-08-01,tarde
36828556,C0164,2025-08-01,tarde
97103057,C0165,2025-08-01,tarde
98791562,C0166,2025-08-01,tarde
24146416,C0167,2025-08-01,tarde
65691532,C0168,2025-08-01,tarde
90255167,C0169,2025-08-01,tarde
21659977,C0170,2025-08-01,tarde
48076225,C0171,2025-08-01,tarde
36083955,C0172,2025-08-01,tarde
75321263,C0173,2025-08-01,tarde
38967165,C0174,2025-08-01,tarde
50371636,C0175,2025-08-01,tarde
18820432,C0176,2025-08-01,tarde
90449097,C0177,2025-08-01,tarde
41369341,C0178,2025-08-01,tarde
84894208,C0179,2025-08-01,tarde
38316154,C0180,2025-08-01,tarde
63150009,C0181,2025-08-01,tarde
17898437,C0182,2025-08-01,tarde
29818727,C0183,2025-08-01,tarde
41322540,C0184,2025-08-01,tarde
97308277,C0185,2025-08-01,tarde
12906830,C0186,2025-08-01,tarde
56086802,C0187,2025-08-01,tarde
35868505,C0188,2025-08-01,tarde
16340986,C0189,2025-08-01,tarde
58268608,C0190,2025-08-01,tarde
51135904,C0191,2025-08-01,tarde
54833540,C0192,2025-08-01,tarde
54616819,C0193,2025-08-01,tarde
79623465,C0194,2025-08-01,tarde
10359621,C0195,2025-08-01,tarde
67363684,C0196,2025-08-01,tarde
14412792,C0197,2025-08-01,tarde
45305713,C0198,2025-08-01,tarde
87825897,C0199,2025-08-01,tarde
91641129,C0200,2025-08-01,tarde
56625596,C0201,2025-08-01,tarde
13812502,C0202,2025-08-01,tarde
