id_turno,dni_personal,numero_cabina,fecha,turno
TURNO00008733,51866978,C0033,2025-06-30,mañana
TURNO00008734,44161765,C0034,2025-06-30,mañana
TURNO00008735,88275566,C0035,2025-06-30,mañana
TURNO00008736,91075873,C0036,2025-06-30,mañana
TURNO00008737,48153605,C0037,2025-06-30,mañana
TURNO00008738,95367644,C0038,2025-06-30,mañana
TURNO00008739,81929103,C0039,2025-06-30,mañana
TURNO00008740,88534015,C0040,2025-06-30,mañana
TURNO00008741,50907071,C0041,2025-06-30,mañana
TURNO00008742,92106844,C0042,2025-06-30,mañana
TURNO00008743,86197640,C0043,2025-06-30,mañana
TURNO00008744,24465960,C0044,2025-06-30,mañana
TURNO00008745,70169134,C0045,2025-06-30,mañana
TURNO00008746,17365947,C0046,2025-06-30,mañana
TURNO00008747,26653844,C0047,2025-06-30,mañana
TURNO00008748,47096092,C0048,2025-06-30,mañana
TURNO00008749,24968100,C0049,2025-06-30,mañana
TURNO00008750,71064586,C0050,2025-06-30,mañana
TURNO00008751,48805980,C0051,2025-06-30,mañana
TURNO00008752,55219868,C0052,2025-06-30,mañana
TURNO00008753,80547978,C0053,2025-06-30,mañana
TURNO00008754,45990926,C0054,2025-06-30,mañana
TURNO00008755,54527680,C0055,2025-06-30,mañana
TURNO00008756,33414660,C0056,2025-06-30,mañana
TURNO00008757,49531378,C0057,2025-06-30,mañana
TURNO00008758,49531378,C0058,2025-06-30,mañana
TURNO00008759,77772729,C0059,2025-06-30,mañana
TURNO00008760,98730030,C0060,2025-06-30,mañana
TURNO00008761,20132822,C0061,2025-06-30,mañana
TURNO00008762,71299405,C0062,2025-06-30,mañana
TURNO00008763,88891590,C0063,2025-06-30,mañana
TURNO00008764,47661046,C0064,2025-06-30,mañana
TURNO00008765,23582179,C0065,2025-06-30,mañana
TURNO00008766,77237994,C0066,2025-06-30,mañana
TURNO00008767,65168364,C0067,2025-06-30,mañana
TURNO00008768,75457803,C0068,2025-06-30,mañana
TURNO00008769,47591270,C0069,2025-06-30,mañana
TURNO00008770,59384827,C0070,2025-06-30,mañana
TURNO00008771,37099007,C0071,2025-06-30,mañana
TURNO00008772,44162414,C0072,2025-06-30,mañana
TURNO00008773,94389348,C0073,2025-06-30,mañana
TURNO00008774,57478264,C0074,2025-06-30,mañana
TURNO00008775,85602609,C0075,2025-06-30,mañana
TURNO00008776,30209669,C0076,2025-06-30,mañana
TURNO00008777,80046266,C0077,2025-06-30,mañana
TURNO00008778,85962993,C0078,2025-06-30,mañana
TURNO00008779,10797450,C0079,2025-06-30,mañana
TURNO00008780,73534307,C0080,2025-06-30,mañana
TURNO00008781,80046266,C0081,2025-06-30,mañana
TURNO00008782,21616188,C0082,2025-06-30,mañana
TURNO00008783,25256426,C0083,2025-06-30,mañana
TURNO00008784,50065117,C0084,2025-06-30,mañana
TURNO00008785,21527813,C0085,2025-06-30,mañana
TURNO00008786,34440293,C0086,2025-06-30,mañana
TURNO00008787,34366832,C0087,2025-06-30,mañana
TURNO00008788,50312202,C0088,2025-06-30,mañana
TURNO00008789,66826410,C0089,2025-06-30,mañana
TURNO00008790,92407732,C0090,2025-06-30,mañana
TURNO00008791,41533222,C0091,2025-06-30,mañana
TURNO00008792,42068981,C0092,2025-06-30,mañana
TURNO00008793,77237994,C0093,2025-06-30,mañana
TURNO00008794,81775019,C0094,2025-06-30,mañana
TURNO00008795,26600280,C0095,2025-06-30,mañana
TURNO00008796,93611531,C0096,2025-06-30,mañana
TURNO00008797,55857496,C0097,2025-06-30,mañana
TURNO00008798,21204436,C0098,2025-06-30,mañana
TURNO00008799,77139401,C0099,2025-06-30,mañana
TURNO00008800,50825215,C0100,2025-06-30,mañana
TURNO00008801,18994002,C0001,2025-06-30,tarde
TURNO00008802,36832313,C0002,2025-06-30,tarde
TURNO00008803,79030176,C0003,2025-06-30,tarde
TURNO00008804,26567813,C0004,2025-06-30,tarde
TURNO00008805,85962993,C0005,2025-06-30,tarde
TURNO00008806,47170152,C0006,2025-06-30,tarde
TURNO00008807,29933241,C0007,2025-06-30,tarde
TURNO00008808,51309559,C0008,2025-06-30,tarde
TURNO00008809,77758003,C0009,2025-06-30,tarde
TURNO00008810,30108651,C0010,2025-06-30,tarde
TURNO00008811,47617005,C0011,2025-06-30,tarde
TURNO00008812,49531378,C0012,2025-06-30,tarde
TURNO00008813,30209669,C0013,2025-06-30,tarde
TURNO00008814,41223019,C0014,2025-06-30,tarde
TURNO00008815,21527813,C0015,2025-06-30,tarde
TURNO00008816,36832313,C0016,2025-06-30,tarde
TURNO00008817,80547978,C0017,2025-06-30,tarde
TURNO00008818,65255157,C0018,2025-06-30,tarde
TURNO00008819,96016242,C0019,2025-06-30,tarde
TURNO00008820,92106844,C0020,2025-06-30,tarde
TURNO00008821,46628786,C0021,2025-06-30,tarde
TURNO00008822,46690442,C0022,2025-06-30,tarde
TURNO00008823,50825215,C0023,2025-06-30,tarde
TURNO00008824,22649762,C0024,2025-06-30,tarde
TURNO00008825,16336999,C0025,2025-06-30,tarde
TURNO00008826,79022521,C0026,2025-06-30,tarde
TURNO00008827,66815575,C0027,2025-06-30,tarde
TURNO00008828,50258584,C0028,2025-06-30,tarde
TURNO00008829,16898509,C0029,2025-06-30,tarde
TURNO00008830,86356633,C0030,2025-06-30,tarde
TURNO00008831,60640154,C0031,2025-06-30,tarde
TURNO00008832,26677482,C0032,2025-06-30,tarde
TURNO00008833,30398032,C0033,2025-06-30,tarde
TURNO00008834,46619874,C0034,2025-06-30,tarde
TURNO00008835,10102645,C0035,2025-06-30,tarde
TURNO00008836,81914677,C0036,2025-06-30,tarde
TURNO00008837,50258584,C0037,2025-06-30,tarde
TURNO00008838,63167205,C0038,2025-06-30,tarde
TURNO00008839,57478264,C0039,2025-06-30,tarde
TURNO00008840,70169134,C0040,2025-06-30,tarde
TURNO00008841,93538839,C0041,2025-06-30,tarde
TURNO00008842,49846694,C0042,2025-06-30,tarde
TURNO00008843,94376961,C0043,2025-06-30,tarde
TURNO00008844,39210523,C0044,2025-06-30,tarde
TURNO00008845,25813901,C0045,2025-06-30,tarde
TURNO00008846,25383627,C0046,2025-06-30,tarde
TURNO00008847,43061051,C0047,2025-06-30,tarde
TURNO00008848,39308357,C0048,2025-06-30,tarde
TURNO00008849,27534631,C0049,2025-06-30,tarde
TURNO00008850,65552273,C0050,2025-06-30,tarde
TURNO00008851,66621624,C0051,2025-06-30,tarde
TURNO00008852,42927484,C0052,2025-06-30,tarde
TURNO00008853,30289268,C0053,2025-06-30,tarde
TURNO00008854,30993550,C0054,2025-06-30,tarde
TURNO00008855,71702053,C0055,2025-06-30,tarde
TURNO00008856,80470576,C0056,2025-06-30,tarde
TURNO00008857,57905648,C0057,2025-06-30,tarde
TURNO00008858,49846694,C0058,2025-06-30,tarde
TURNO00008859,99126444,C0059,2025-06-30,tarde
TURNO00008860,32921163,C0060,2025-06-30,tarde
TURNO00008861,92641710,C0061,2025-06-30,tarde
TURNO00008862,16898509,C0062,2025-06-30,tarde
TURNO00008863,81914677,C0063,2025-06-30,tarde
TURNO00008864,33414660,C0064,2025-06-30,tarde
TURNO00008865,59789448,C0065,2025-06-30,tarde
TURNO00008866,26677482,C0066,2025-06-30,tarde
TURNO00008867,33221160,C0067,2025-06-30,tarde
TURNO00008868,42068981,C0068,2025-06-30,tarde
TURNO00008869,82623986,C0069,2025-06-30,tarde
TURNO00008870,10092085,C0070,2025-06-30,tarde
TURNO00008871,60968383,C0071,2025-06-30,tarde
TURNO00008872,69686691,C0072,2025-06-30,tarde
TURNO00008873,37620615,C0073,2025-06-30,tarde
TURNO00008874,98687266,C0074,2025-06-30,tarde
TURNO00008875,38561587,C0075,2025-06-30,tarde
TURNO00008876,61373608,C0076,2025-06-30,tarde
TURNO00008877,44200105,C0077,2025-06-30,tarde
TURNO00008878,32869028,C0078,2025-06-30,tarde
TURNO00008879,34440293,C0079,2025-06-30,tarde
TURNO00008880,32921163,C0080,2025-06-30,tarde
TURNO00008881,87895649,C0081,2025-06-30,tarde
TURNO00008882,90075903,C0082,2025-06-30,tarde
TURNO00008883,39276848,C0083,2025-06-30,tarde
TURNO00008884,50258584,C0084,2025-06-30,tarde
TURNO00008885,99126444,C0085,2025-06-30,tarde
TURNO00008886,60640154,C0086,2025-06-30,tarde
TURNO00008887,13382042,C0087,2025-06-30,tarde
TURNO00008888,70370123,C0088,2025-06-30,tarde
TURNO00008889,71702053,C0089,2025-06-30,tarde
TURNO00008890,17036515,C0090,2025-06-30,tarde
TURNO00008891,73495065,C0091,2025-06-30,tarde
TURNO00008892,77139401,C0092,2025-06-30,tarde
TURNO00008893,83683895,C0093,2025-06-30,tarde
TURNO00008894,93520219,C0094,2025-06-30,tarde
TURNO00008895,27111474,C0095,2025-06-30,tarde
TURNO00008896,41223019,C0096,2025-06-30,tarde
TURNO00008897,42068981,C0097,2025-06-30,tarde
TURNO00008898,48356298,C0098,2025-06-30,tarde
TURNO00008899,45753175,C0099,2025-06-30,tarde
TURNO00008900,54208981,C0100,2025-06-30,tarde
TURNO00008901,45990926,C0001,2025-06-30,noche
TURNO00008902,33804190,C0002,2025-06-30,noche
TURNO00008903,26568106,C0003,2025-06-30,noche
TURNO00008904,14259790,C0004,2025-06-30,noche
TURNO00008905,77493159,C0005,2025-06-30,noche
TURNO00008906,47991049,C0006,2025-06-30,noche
TURNO00008907,60185029,C0007,2025-06-30,noche
TURNO00008908,88686471,C0008,2025-06-30,noche
TURNO00008909,44079301,C0009,2025-06-30,noche
TURNO00008910,94246836,C0010,2025-06-30,noche
TURNO00008911,41434886,C0011,2025-06-30,noche
TURNO00008912,55857496,C0012,2025-06-30,noche
TURNO00008913,40153493,C0013,2025-06-30,noche
TURNO00008914,75380085,C0014,2025-06-30,noche
TURNO00008915,63872581,C0015,2025-06-30,noche
TURNO00008916,66850074,C0016,2025-06-30,noche
TURNO00008917,95018712,C0017,2025-06-30,noche
TURNO00008918,51715889,C0018,2025-06-30,noche
TURNO00008919,14086794,C0019,2025-06-30,noche
TURNO00008920,47991049,C0020,2025-06-30,noche
TURNO00008921,79030176,C0021,2025-06-30,noche
TURNO00008922,45027385,C0022,2025-06-30,noche
TURNO00008923,71424929,C0023,2025-06-30,noche
TURNO00008924,49531378,C0024,2025-06-30,noche
TURNO00008925,37010010,C0025,2025-06-30,noche
TURNO00008926,27804516,C0026,2025-06-30,noche
TURNO00008927,98170095,C0027,2025-06-30,noche
TURNO00008928,43061051,C0028,2025-06-30,noche
TURNO00008929,63284159,C0029,2025-06-30,noche
TURNO00008930,37797687,C0030,2025-06-30,noche
TURNO00008931,16898509,C0031,2025-06-30,noche
TURNO00008932,28965254,C0032,2025-06-30,noche
TURNO00008933,49996605,C0033,2025-06-30,noche
TURNO00008934,26653844,C0034,2025-06-30,noche
TURNO00008935,90075903,C0035,2025-06-30,noche
TURNO00008936,21733754,C0036,2025-06-30,noche
TURNO00008937,56481490,C0037,2025-06-30,noche
TURNO00008938,95018712,C0038,2025-06-30,noche
TURNO00008939,55958605,C0039,2025-06-30,noche
TURNO00008940,85602609,C0040,2025-06-30,noche
TURNO00008941,42942439,C0041,2025-06-30,noche
TURNO00008942,19397513,C0042,2025-06-30,noche
TURNO00008943,16897210,C0043,2025-06-30,noche
TURNO00008944,28965254,C0044,2025-06-30,noche
TURNO00008945,64315245,C0045,2025-06-30,noche
TURNO00008946,64952516,C0046,2025-06-30,noche
TURNO00008947,58488284,C0047,2025-06-30,noche
TURNO00008948,58488284,C0048,2025-06-30,noche
TURNO00008949,46893983,C0049,2025-06-30,noche
TURNO00008950,26677482,C0050,2025-06-30,noche
TURNO00008951,33896847,C0051,2025-06-30,noche
TURNO00008952,71299405,C0052,2025-06-30,noche
TURNO00008953,95908447,C0053,2025-06-30,noche
TURNO00008954,94376961,C0054,2025-06-30,noche
TURNO00008955,57815644,C0055,2025-06-30,noche
TURNO00008956,22048201,C0056,2025-06-30,noche
TURNO00008957,94389348,C0057,2025-06-30,noche
TURNO00008958,81929103,C0058,2025-06-30,noche
TURNO00008959,46331713,C0059,2025-06-30,noche
TURNO00008960,59087538,C0060,2025-06-30,noche
TURNO00008961,39210523,C0061,2025-06-30,noche
TURNO00008962,12418274,C0062,2025-06-30,noche
TURNO00008963,55538614,C0063,2025-06-30,noche
TURNO00008964,45990926,C0064,2025-06-30,noche
TURNO00008965,48356298,C0065,2025-06-30,noche
TURNO00008966,65552273,C0066,2025-06-30,noche
TURNO00008967,85379577,C0067,2025-06-30,noche
TURNO00008968,55280909,C0068,2025-06-30,noche
TURNO00008969,59859887,C0069,2025-06-30,noche
TURNO00008970,86226565,C0070,2025-06-30,noche
TURNO00008971,50944706,C0071,2025-06-30,noche
TURNO00008972,23035835,C0072,2025-06-30,noche
TURNO00008973,79022521,C0073,2025-06-30,noche
TURNO00008974,86356633,C0074,2025-06-30,noche
TURNO00008975,75051983,C0075,2025-06-30,noche
TURNO00008976,33537439,C0076,2025-06-30,noche
TURNO00008977,79030176,C0077,2025-06-30,noche
TURNO00008978,16618483,C0078,2025-06-30,noche
TURNO00008979,58488284,C0079,2025-06-30,noche
TURNO00008980,23843161,C0080,2025-06-30,noche
TURNO00008981,57386360,C0081,2025-06-30,noche
TURNO00008982,74905136,C0082,2025-06-30,noche
TURNO00008983,39210523,C0083,2025-06-30,noche
TURNO00008984,57478264,C0084,2025-06-30,noche
TURNO00008985,45083005,C0085,2025-06-30,noche
TURNO00008986,90094850,C0086,2025-06-30,noche
TURNO00008987,42942439,C0087,2025-06-30,noche
TURNO00008988,43265658,C0088,2025-06-30,noche
TURNO00008989,24038295,C0089,2025-06-30,noche
TURNO00008990,85379577,C0090,2025-06-30,noche
TURNO00008991,37078293,C0091,2025-06-30,noche
TURNO00008992,26567813,C0092,2025-06-30,noche
TURNO00008993,94824486,C0093,2025-06-30,noche
TURNO00008994,13821572,C0094,2025-06-30,noche
TURNO00008995,45083005,C0095,2025-06-30,noche
TURNO00008996,93343974,C0096,2025-06-30,noche
TURNO00008997,11278310,C0097,2025-06-30,noche
TURNO00008998,37099007,C0098,2025-06-30,noche
TURNO00008999,10452724,C0099,2025-06-30,noche
TURNO00009000,23843161,C0100,2025-06-30,noche
TURNO00009001,55693925,C0001,2025-07-01,mañana
TURNO00009002,25383627,C0002,2025-07-01,mañana
TURNO00009003,65255157,C0003,2025-07-01,mañana
TURNO00009004,29366327,C0004,2025-07-01,mañana
TURNO00009005,98730030,C0005,2025-07-01,mañana
TURNO00009006,26421902,C0006,2025-07-01,mañana
TURNO00009007,16498604,C0007,2025-07-01,mañana
TURNO00009008,74816364,C0008,2025-07-01,mañana
TURNO00009009,66621624,C0009,2025-07-01,mañana
TURNO00009010,41434886,C0010,2025-07-01,mañana
TURNO00009011,50065117,C0011,2025-07-01,mañana
TURNO00009012,50258584,C0012,2025-07-01,mañana
TURNO00009013,32921163,C0013,2025-07-01,mañana
TURNO00009014,70218674,C0014,2025-07-01,mañana
TURNO00009015,78103250,C0015,2025-07-01,mañana
TURNO00009016,16618483,C0016,2025-07-01,mañana
TURNO00009017,18271095,C0017,2025-07-01,mañana
TURNO00009018,90075903,C0018,2025-07-01,mañana
TURNO00009019,24465960,C0019,2025-07-01,mañana
TURNO00009020,75575041,C0020,2025-07-01,mañana
TURNO00009021,11655407,C0021,2025-07-01,mañana
TURNO00009022,33447263,C0022,2025-07-01,mañana
TURNO00009023,49531378,C0023,2025-07-01,mañana
TURNO00009024,57386360,C0024,2025-07-01,mañana
TURNO00009025,29192527,C0025,2025-07-01,mañana
TURNO00009026,89519052,C0026,2025-07-01,mañana
TURNO00009027,21527813,C0027,2025-07-01,mañana
TURNO00009028,34479279,C0028,2025-07-01,mañana
TURNO00009029,32296375,C0029,2025-07-01,mañana
TURNO00009030,15824133,C0030,2025-07-01,mañana
TURNO00009031,98928255,C0031,2025-07-01,mañana
TURNO00009032,73679978,C0032,2025-07-01,mañana
TURNO00009033,35858010,C0033,2025-07-01,mañana
TURNO00009034,16898509,C0034,2025-07-01,mañana
TURNO00009035,47617005,C0035,2025-07-01,mañana
TURNO00009036,99390539,C0036,2025-07-01,mañana
TURNO00009037,67696232,C0037,2025-07-01,mañana
TURNO00009038,27906470,C0038,2025-07-01,mañana
TURNO00009039,35632986,C0039,2025-07-01,mañana
TURNO00009040,22649762,C0040,2025-07-01,mañana
TURNO00009041,96016242,C0041,2025-07-01,mañana
TURNO00009042,41223019,C0042,2025-07-01,mañana
TURNO00009043,18014303,C0043,2025-07-01,mañana
TURNO00009044,26316540,C0044,2025-07-01,mañana
TURNO00009045,10594248,C0045,2025-07-01,mañana
TURNO00009046,29933241,C0046,2025-07-01,mañana
TURNO00009047,30108651,C0047,2025-07-01,mañana
TURNO00009048,30289268,C0048,2025-07-01,mañana
TURNO00009049,67696232,C0049,2025-07-01,mañana
TURNO00009050,68162321,C0050,2025-07-01,mañana
TURNO00009051,41627539,C0051,2025-07-01,mañana
TURNO00009052,53661479,C0052,2025-07-01,mañana
TURNO00009053,58078470,C0053,2025-07-01,mañana
TURNO00009054,51147587,C0054,2025-07-01,mañana
TURNO00009055,29933241,C0055,2025-07-01,mañana
TURNO00009056,70370123,C0056,2025-07-01,mañana
TURNO00009057,41223019,C0057,2025-07-01,mañana
TURNO00009058,42807943,C0058,2025-07-01,mañana
TURNO00009059,16388274,C0059,2025-07-01,mañana
TURNO00009060,42059525,C0060,2025-07-01,mañana
TURNO00009061,43265658,C0061,2025-07-01,mañana
TURNO00009062,93713976,C0062,2025-07-01,mañana
TURNO00009063,14251930,C0063,2025-07-01,mañana
TURNO00009064,47991049,C0064,2025-07-01,mañana
TURNO00009065,11278310,C0065,2025-07-01,mañana
TURNO00009066,53869470,C0066,2025-07-01,mañana
TURNO00009067,28965254,C0067,2025-07-01,mañana
TURNO00009068,58329582,C0068,2025-07-01,mañana
TURNO00009069,15215286,C0069,2025-07-01,mañana
TURNO00009070,20471386,C0070,2025-07-01,mañana
TURNO00009071,68534414,C0071,2025-07-01,mañana
TURNO00009072,32869028,C0072,2025-07-01,mañana
TURNO00009073,85602609,C0073,2025-07-01,mañana
TURNO00009074,63372822,C0074,2025-07-01,mañana
TURNO00009075,45753175,C0075,2025-07-01,mañana
TURNO00009076,55280909,C0076,2025-07-01,mañana
TURNO00009077,50914112,C0077,2025-07-01,mañana
TURNO00009078,33537439,C0078,2025-07-01,mañana
TURNO00009079,61554462,C0079,2025-07-01,mañana
TURNO00009080,50907071,C0080,2025-07-01,mañana
TURNO00009081,66850074,C0081,2025-07-01,mañana
TURNO00009082,51147587,C0082,2025-07-01,mañana
TURNO00009083,67798930,C0083,2025-07-01,mañana
TURNO00009084,31118171,C0084,2025-07-01,mañana
TURNO00009085,80441895,C0085,2025-07-01,mañana
TURNO00009086,77493159,C0086,2025-07-01,mañana
TURNO00009087,60731253,C0087,2025-07-01,mañana
TURNO00009088,95018712,C0088,2025-07-01,mañana
TURNO00009089,40812113,C0089,2025-07-01,mañana
TURNO00009090,39333353,C0090,2025-07-01,mañana
TURNO00009091,51715889,C0091,2025-07-01,mañana
TURNO00009092,93387561,C0092,2025-07-01,mañana
TURNO00009093,67696232,C0093,2025-07-01,mañana
TURNO00009094,27111474,C0094,2025-07-01,mañana
TURNO00009095,31118171,C0095,2025-07-01,mañana
TURNO00009096,54004757,C0096,2025-07-01,mañana
TURNO00009097,61828535,C0097,2025-07-01,mañana
TURNO00009098,85478877,C0098,2025-07-01,mañana
TURNO00009099,37078293,C0099,2025-07-01,mañana
TURNO00009100,55280909,C0100,2025-07-01,mañana
TURNO00009101,43110237,C0001,2025-07-01,tarde
TURNO00009102,86197640,C0002,2025-07-01,tarde
TURNO00009103,17603428,C0003,2025-07-01,tarde
TURNO00009104,74038931,C0004,2025-07-01,tarde
TURNO00009105,80323940,C0005,2025-07-01,tarde
TURNO00009106,18994002,C0006,2025-07-01,tarde
TURNO00009107,58488284,C0007,2025-07-01,tarde
TURNO00009108,57192728,C0008,2025-07-01,tarde
TURNO00009109,96253242,C0009,2025-07-01,tarde
TURNO00009110,32908286,C0010,2025-07-01,tarde
TURNO00009111,66826410,C0011,2025-07-01,tarde
TURNO00009112,26257607,C0012,2025-07-01,tarde
TURNO00009113,79022521,C0013,2025-07-01,tarde
TURNO00009114,47451876,C0014,2025-07-01,tarde
TURNO00009115,80420740,C0015,2025-07-01,tarde
TURNO00009116,11655407,C0016,2025-07-01,tarde
TURNO00009117,52009266,C0017,2025-07-01,tarde
TURNO00009118,70218674,C0018,2025-07-01,tarde
TURNO00009119,70511967,C0019,2025-07-01,tarde
TURNO00009120,18035832,C0020,2025-07-01,tarde
TURNO00009121,66832416,C0021,2025-07-01,tarde
TURNO00009122,50065117,C0022,2025-07-01,tarde
TURNO00009123,45838223,C0023,2025-07-01,tarde
TURNO00009124,25383627,C0024,2025-07-01,tarde
TURNO00009125,85602609,C0025,2025-07-01,tarde
TURNO00009126,93611531,C0026,2025-07-01,tarde
TURNO00009127,47096092,C0027,2025-07-01,tarde
TURNO00009128,34440293,C0028,2025-07-01,tarde
TURNO00009129,10594248,C0029,2025-07-01,tarde
TURNO00009130,85379577,C0030,2025-07-01,tarde
TURNO00009131,78677563,C0031,2025-07-01,tarde
TURNO00009132,96253242,C0032,2025-07-01,tarde
TURNO00009133,47617005,C0033,2025-07-01,tarde
TURNO00009134,65298280,C0034,2025-07-01,tarde
TURNO00009135,14086794,C0035,2025-07-01,tarde
TURNO00009136,10797450,C0036,2025-07-01,tarde
TURNO00009137,42006915,C0037,2025-07-01,tarde
TURNO00009138,11278310,C0038,2025-07-01,tarde
TURNO00009139,37210253,C0039,2025-07-01,tarde
TURNO00009140,71064586,C0040,2025-07-01,tarde
TURNO00009141,23058806,C0041,2025-07-01,tarde
TURNO00009142,40961388,C0042,2025-07-01,tarde
TURNO00009143,32722784,C0043,2025-07-01,tarde
TURNO00009144,80470576,C0044,2025-07-01,tarde
TURNO00009145,92641710,C0045,2025-07-01,tarde
TURNO00009146,50825215,C0046,2025-07-01,tarde
TURNO00009147,97468765,C0047,2025-07-01,tarde
TURNO00009148,43061051,C0048,2025-07-01,tarde
TURNO00009149,19397513,C0049,2025-07-01,tarde
TURNO00009150,94910509,C0050,2025-07-01,tarde
TURNO00009151,52009266,C0051,2025-07-01,tarde
TURNO00009152,80614879,C0052,2025-07-01,tarde
TURNO00009153,75380085,C0053,2025-07-01,tarde
TURNO00009154,99390539,C0054,2025-07-01,tarde
TURNO00009155,48414597,C0055,2025-07-01,tarde
TURNO00009156,25549477,C0056,2025-07-01,tarde
TURNO00009157,37797687,C0057,2025-07-01,tarde
TURNO00009158,87666415,C0058,2025-07-01,tarde
TURNO00009159,34348829,C0059,2025-07-01,tarde
TURNO00009160,68534414,C0060,2025-07-01,tarde
TURNO00009161,12856180,C0061,2025-07-01,tarde
TURNO00009162,65114777,C0062,2025-07-01,tarde
TURNO00009163,50977595,C0063,2025-07-01,tarde
TURNO00009164,41589898,C0064,2025-07-01,tarde
TURNO00009165,95367644,C0065,2025-07-01,tarde
TURNO00009166,28705370,C0066,2025-07-01,tarde
TURNO00009167,98170095,C0067,2025-07-01,tarde
TURNO00009168,77237994,C0068,2025-07-01,tarde
TURNO00009169,61651880,C0069,2025-07-01,tarde
TURNO00009170,57905648,C0070,2025-07-01,tarde
TURNO00009171,85478877,C0071,2025-07-01,tarde
TURNO00009172,24511666,C0072,2025-07-01,tarde
TURNO00009173,75252328,C0073,2025-07-01,tarde
TURNO00009174,38561587,C0074,2025-07-01,tarde
TURNO00009175,21616188,C0075,2025-07-01,tarde
TURNO00009176,34254989,C0076,2025-07-01,tarde
TURNO00009177,59384827,C0077,2025-07-01,tarde
TURNO00009178,91327660,C0078,2025-07-01,tarde
TURNO00009179,26257607,C0079,2025-07-01,tarde
TURNO00009180,39276848,C0080,2025-07-01,tarde
TURNO00009181,90314473,C0081,2025-07-01,tarde
TURNO00009182,11278310,C0082,2025-07-01,tarde
TURNO00009183,48805980,C0083,2025-07-01,tarde
TURNO00009184,12058022,C0084,2025-07-01,tarde
TURNO00009185,33896847,C0085,2025-07-01,tarde
TURNO00009186,81775019,C0086,2025-07-01,tarde
TURNO00009187,70617416,C0087,2025-07-01,tarde
TURNO00009188,31788974,C0088,2025-07-01,tarde
TURNO00009189,18774752,C0089,2025-07-01,tarde
TURNO00009190,10594248,C0090,2025-07-01,tarde
TURNO00009191,23665757,C0091,2025-07-01,tarde
TURNO00009192,74007128,C0092,2025-07-01,tarde
TURNO00009193,18774752,C0093,2025-07-01,tarde
TURNO00009194,35632986,C0094,2025-07-01,tarde
TURNO00009195,27111474,C0095,2025-07-01,tarde
TURNO00009196,74653244,C0096,2025-07-01,tarde
TURNO00009197,63872581,C0097,2025-07-01,tarde
TURNO00009198,27804516,C0098,2025-07-01,tarde
TURNO00009199,34254989,C0099,2025-07-01,tarde
TURNO00009200,61828535,C0100,2025-07-01,tarde
TURNO00009201,49531378,C0001,2025-07-01,noche
TURNO00009202,57383846,C0002,2025-07-01,noche
TURNO00009203,45401343,C0003,2025-07-01,noche
TURNO00009204,37620615,C0004,2025-07-01,noche
TURNO00009205,71064586,C0005,2025-07-01,noche
TURNO00009206,82623986,C0006,2025-07-01,noche
TURNO00009207,99126444,C0007,2025-07-01,noche
TURNO00009208,43110237,C0008,2025-07-01,noche
TURNO00009209,86688161,C0009,2025-07-01,noche
TURNO00009210,63284159,C0010,2025-07-01,noche
TURNO00009211,64912440,C0011,2025-07-01,noche
TURNO00009212,98933396,C0012,2025-07-01,noche
TURNO00009213,52009266,C0013,2025-07-01,noche
TURNO00009214,30768159,C0014,2025-07-01,noche
TURNO00009215,65114777,C0015,2025-07-01,noche
TURNO00009216,24038295,C0016,2025-07-01,noche
TURNO00009217,26600280,C0017,2025-07-01,noche
TURNO00009218,26600280,C0018,2025-07-01,noche
TURNO00009219,39396753,C0019,2025-07-01,noche
TURNO00009220,45029072,C0020,2025-07-01,noche
TURNO00009221,18612860,C0021,2025-07-01,noche
TURNO00009222,55538614,C0022,2025-07-01,noche
TURNO00009223,91572209,C0023,2025-07-01,noche
TURNO00009224,93713976,C0024,2025-07-01,noche
TURNO00009225,27804516,C0025,2025-07-01,noche
TURNO00009226,33804190,C0026,2025-07-01,noche
TURNO00009227,23929933,C0027,2025-07-01,noche
TURNO00009228,25383627,C0028,2025-07-01,noche
TURNO00009229,85379577,C0029,2025-07-01,noche
TURNO00009230,86226565,C0030,2025-07-01,noche
TURNO00009231,92407732,C0031,2025-07-01,noche
TURNO00009232,67696232,C0032,2025-07-01,noche
TURNO00009233,26421902,C0033,2025-07-01,noche
TURNO00009234,44079301,C0034,2025-07-01,noche
TURNO00009235,91734105,C0035,2025-07-01,noche
TURNO00009236,77772729,C0036,2025-07-01,noche
TURNO00009237,19397513,C0037,2025-07-01,noche
TURNO00009238,80470576,C0038,2025-07-01,noche
TURNO00009239,56934707,C0039,2025-07-01,noche
TURNO00009240,48876368,C0040,2025-07-01,noche
TURNO00009241,80441895,C0041,2025-07-01,noche
TURNO00009242,67532982,C0042,2025-07-01,noche
TURNO00009243,22649762,C0043,2025-07-01,noche
TURNO00009244,42394594,C0044,2025-07-01,noche
TURNO00009245,89902009,C0045,2025-07-01,noche
TURNO00009246,34440293,C0046,2025-07-01,noche
TURNO00009247,55538614,C0047,2025-07-01,noche
TURNO00009248,90075903,C0048,2025-07-01,noche
TURNO00009249,55958605,C0049,2025-07-01,noche
TURNO00009250,18774752,C0050,2025-07-01,noche
TURNO00009251,60364805,C0051,2025-07-01,noche
TURNO00009252,37153417,C0052,2025-07-01,noche
TURNO00009253,37797687,C0053,2025-07-01,noche
TURNO00009254,27111474,C0054,2025-07-01,noche
TURNO00009255,51715889,C0055,2025-07-01,noche
